PSMILES,min_logd_pH_7.0,max_logd_pH_7.0,min_logd_pH_7.0_H,max_logd_pH_7.0_H,min_logd_pH_7.0_C,max_logd_pH_7.0_C,min_logd_pH_7.0_O,max_logd_pH_7.0_O
Cc1ccccc1C(=O)NC(=O)CSc2nnc3c(n2)ccc(c3)Cl,3.8194200000000027,3.8194200000000027,,,,,,
*Oc1ccc(OC(=O)CNC(=O)NCCNC(*)=O)cc1,,,-1.2891999999999988,-0.6571999999999996,0.03590000000000071,0.03590000000000071,-2.3502999999999963,-1.3240999999999987
*CCCS(=O)(=O)OCCCCCCOc1ccc(NC(=O)OC(C)C(=O)S*)cc1,,,3.3927000000000014,3.3927000000000014,4.598900000000004,4.598900000000004,3.024400000000001,3.024400000000001
*CCC(COC(=O)CCCCCCCC(C)C)C(C)C(=O)N*,,,4.063900000000003,4.063900000000003,4.714700000000004,4.714700000000004,3.056400000000001,3.056400000000001
c1ccc(c(c1)[C@H]2N(C(=O)C2=O)Cl)N(CCn3cncc3)C(F)(F)F,1.0985999999999991,2.5157000000000007,,,,,,
c1ccc(cc1)N2CC[C@@H](C2)C(=O)OC,1.6859,1.6859,,,,,,
COc1ccccc1/C=N/NC(=O)c2cccs2,3.304700000000002,3.304700000000002,,,,,,
Cc1ccccc1sc2c(=O)CNC(=O)c3ccc(cc3)C=C2,,,,,,,,
*Oc1cccc(S(=O)(=O)c2ccc(C(Cl)(CCC)c3ccc(Oc4ccc(C(=O)c5cc(*)cc5)cc4)cc3)c2)c1,,,,,,,,
*O[Si](C)(CCCCCCCCCCCCC)CCCCOC(=O)OCN(*)COC(C)C,,,5.701800000000005,6.728000000000008,6.307200000000006,7.724300000000009,5.909800000000005,7.326900000000007
c1ccc2c(c1)c3cccc3S(=O)(=O)N(C2=O)c4cccc4Cl,,,,,,,,
*O[Si](*)(C)CCOC(C)C,,,0.7572999999999999,0.7572999999999999,2.2629,2.2629,0.9653,0.9653
C[C@H](C(=O)Nc1ccccc1)CC(=O)Nc2ncc(cc2C)OC,3.0020200000000017,3.0020200000000017,,,,,,
Cc1cccc(c1)CS(=O)(=O)N/N=C/c2cc(ccc2OC)O,1.5307199999999999,2.9468200000000015,,,,,,
COc1ccc(cc1)S(=O)(=O)CC(=O)Nc2ccccc2,2.1075999999999997,2.1075999999999997,,,,,,
*CC(*)C(=O)OCCCCOC(*)(F)F,,,1.959,1.959,2.9852000000000016,2.9852000000000016,-0.7777999999999998,-0.7777999999999998
COc1ccc(cc1)[C@H]2Nc3nc(s2)NCC3=O,,,,,,,,
c1ccc(cc1)S(=O)(=O)N=C[C@H]2CC[C@H](C2)S(=O)(=O)=O,,,,,,,,
*/C=C(/*)CCCC#C,,,1.9759,1.9759,2.756100000000001,2.756100000000001,1.7473,1.7473
*Oc1ccc(OC(=O)CCCCC/C=C(C#N)c2ccc(O*)cc2)c(C(=O)OC(C)OC)c1,,,3.446080000000002,4.710080000000005,5.316080000000005,5.316080000000005,5.002480000000004,5.002480000000004
*c1cccc(NC(=O)NCc2ccc(C(=O)NCc3ccc(OC(=O)c4ccc(C(=O)c6cc(c7ccc(CC(=O)Nc7cc6cc(Oc6C(=O)N(*)C6=O)cc5)cc4)ccc3)cc2)c1,,,,,,,,
*CCCCCCCCCCCOC(=O)CCCCCCCCCCCSCc1s*,,,,,,,,
*C1CC(=O)CCCC(=CCCCCCCCC(=O)O*)C1,,,3.3167000000000018,3.3167000000000018,4.985800000000005,4.985800000000005,3.5538000000000016,3.5538000000000016
*CC(Oc1ccc(C)(C)c2ccc(O*)cc2O[Si](C)(C)CC)cc1Cl,,,,,,,,
C/C(=N/NC(=O)c1ccc(cc1)C)/S(=O)(=O)OC,1.8185200000000001,1.8185200000000001,,,,,,
NC(=O)/C=C/1\C(=O)OC)/C(C)C(=S)Nc2cccc2,,,,,,,,
*Oc1ccc([Si](C)(C)C)c(OC(=O)CCCOC(=O)c2ccc(C(=O)OCCC(=O)c3ccc(*)c3)cc2)cc1,,,,,,,,
*OC(=O)c1ccc(-c2ccc(OCCCCCCCCC)cc2)cc(NC(=O)CCCCCCCC(=O)O*)cc1,,,4.926200000000004,4.926200000000004,7.772400000000008,7.772400000000008,7.458800000000007,7.458800000000007
CN1CCOC(=O)c2cc(sc2sc1NC(=O)c3ccncc3)C#N,,,,,,,,
*CCCNC(=O)SCCCCCCCSCO*,,,3.472700000000003,3.472700000000003,4.516900000000004,4.516900000000004,2.942400000000001,2.942400000000001
*CCCCCCCCOc1ccc(C(=O)OCCCCOCCOCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCOc2cc(-c4ccc(C(=O)O*)cc4)cc3)cc2)cc1,,,,,,,,
*/C=C(/*)CCOC(CN)CCCCCC,,,2.1599999999999993,2.876800000000002,2.940200000000001,3.6570000000000027,1.9314000000000004,2.6482
*Oc1ccc(/C=C/c2ccc(OC(*)=O)cc2OC)cc1OCCC(=O)OCCC,,,3.1965000000000012,3.828500000000003,4.521600000000005,4.521600000000005,3.1616000000000017,3.1616000000000017
*Oc1ccc(C(=O)CNCCCCCOCCCCS*)cc1,,,1.4031999999999987,3.0614000000000017,2.7714000000000008,3.7976000000000028,2.457799999999999,3.4840000000000018
*CCNC(=O)CCCCCC(=O)NCCCCCNC(=O)NC(=O)CCCCC(=O)N*,,,0.20480000000000553,1.2310000000000023,0.855600000000005,1.8818000000000008,-0.8026999999999964,0.22350000000000247
CCOn1c(nnn1-c2ccc(c3c2cccc3)Br)C,,,,,,,,
Cc1cc(c(=O)oc1c2cccc(c2)C)NC(=O)c3ccccc3,4.175940000000002,4.175940000000002,,,,,,
Cc1cc([n+]n1c2ccco2)[C@H](C)(C)C,,,,,,,,
*OC(C)CCCCCOC(C)(C)OC(=O)C(C)C(C)CCCCCCCN(*)C#N,,,3.8807800000000023,4.906980000000004,4.486180000000004,5.903280000000007,4.0887800000000025,5.505880000000005
CC1=C([C@@H]2C(=O)N1C(=O)NCC2=C)C(=O)Nc3cc(cc3)[N+](=O)[O-],,,,,,,,
C[C@@H]1CC[NH+](CC1)c2nnc3sc2nc(n3)N4CCOCC4,-4.5232999999999945,-4.5232999999999945,,,,,,
*NC(NC(=O)c1cc(C(*)=O)cc1)C(C)(C)CCCC,,,,,,,,
*Nc1ccc(C(=O)CCCCNC(=O)CCCC/C=C/CO*)cc1,,,2.8469000000000015,2.8469000000000015,3.9605000000000032,3.9605000000000032,3.563100000000002,3.563100000000002
c1ccc(cc1)COc2c3c(sc3c4ccccc4s(n3)Sc5nc5ccsc5)C(F)(F)F,,,,,,,,
Cc1cccc(c1)S(=O)(=O)N2CCCCC2,0.7525199999999996,2.16962,,,,,,
*/C=N/C1C=C/C(=*)C(CCCC)C1,,,,,3.768200000000003,3.768200000000003,2.2767,2.2767
c1cc(ccc2c1ccc(c2)C#N)C(=O)[O-],,,,,,,,
*CC(COc1ccc(/N=C/c2ccc(O*)cc2)cc1)OC,,,2.924500000000001,3.5565000000000024,4.249600000000004,4.249600000000004,2.6751000000000005,2.6751000000000005
Cc1ccc(o1)C(=O)CSc2nnn(n2C)Nc3cccc(c3)C,,,,,,,,
*O[Si](C)(C)c1ccccc1N(*)C(C)C,,,0.6942999999999997,1.9113000000000002,1.2996999999999999,2.5897000000000006,0.9022999999999992,2.1923
c1cc(sc1)/C=N/n2c([nH]cn2)C(=O)Nc3nnc4cccc4Cl,,,,,,,,
*Oc1ccc(-c2ccc(OC(=O)C(Cc3ccc(S(*)=O)cc3)cc2)cc1,,,,,,,,
*CCCCCCCCCCCCCCO*,,,4.679800000000005,4.679800000000005,5.7240000000000055,5.7240000000000055,4.149500000000003,4.149500000000003
Cc1ccc(c(c1)NC(=O)c2cc(c3cc2cccc3C[N+](=O)[O-])C#N)C(=O)N,2.9048000000000016,2.9048000000000016,,,,,,
*c1cc(C(=O)Nc2c(Cl)cc(C)c(N(*)c3ccc([N+](=O)[O-])cc3)cc2)cc1,,,,,,,,
CCOc1cccc(c1)C2CCN(C2)C(=O)NCC(=O)c3ccccc3,2.05,3.467100000000002,,,,,,
CCOc1ccccc1OC(=O)N/N=C/c2ccccc2,3.991900000000003,3.991900000000003,,,,,,
Cc1cc(=O)c2sc(s2)[C@H](N1)c3ccccc3O,,,,,,,,
*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)OCCOCCOC)cc1,,,3.223200000000002,3.223200000000002,4.003400000000004,4.003400000000004,1.3104999999999998,1.3104999999999998
*CCOc1cc(OC(=O)c2ccc(CCCCCCCOCCCOCCOCCOC3ccc(-c4ccc(/C=C/C(=O)Nc5cc(C(=O)O*)cc5)cc4)cc3)cc2)c(OC)c1,,,,,,,,
c1cc(sc1)CC(=O)NCCCN2C(=O)/N=C/c3cccc3Cl,,,,,,,,
*C#CCCCC#CCCCCO[Si](C)(C)CCCCCCNC(*)=O,,,4.491700000000003,4.491700000000003,5.271900000000005,5.271900000000005,2.3526,3.378800000000002
*CCCCCCCCCCNC(=O)c1ccc(OCCCCCCCC)c(C(=O)O*)cc1,,,,,,,,
*NC(C*)c1ccc([N+](=O)[O-])nc1,,,0.29270000000000007,1.0095,0.6341,1.6602999999999999,-1.0242000000000002,0.0019999999999998908
c1cc(c(c(c1)N=C(c2ccco2)C(=O)CCO3)OCC=C(\C[C@@H]3c4cccc4)C(F)(F)F)C#N,,,,,,,,
*CCSCC(=O)Cc1ccc(NC(=O)CCCCCC(=O)NNC(=O)c2ccc(C(=O)CSSc3ccc(NC(=O)O*)cc3)cc2)cc1,,,6.848100000000007,6.848100000000007,8.661300000000004,8.661300000000004,7.086800000000006,7.086800000000006
[H]/N=C/1\CO1(=O)C(=S)N(C1=O)c2ccc(c(c2)C)O(C)C,,,,,,,,
CC1=C([C@H](c2ccccc2)N1C(=O)C)(c3ccco3)C(=O)C,,,,,,,,
COc1ccc(cc1Cl)sc2-c3csc(n3cn2)C(=O)NC(=S)Nc4ccc(cc4)OC,,,,,,,,
Cc1ccc(cc1)C(=O)NC(=S)Nc2ccccc2Oc3ccc(cc3)OC,4.9227200000000035,4.9227200000000035,,,,,,
COc1cccc(c1)C2=C/C(=NC(=O)N([C@]2(c3ccccc3)C#N)c4cco4,,,,,,,,
c1ccc(cc1)C(=O)N/N=C(\N2C3CCC2)/NC(=O)c4ccco4,,,,,,,,
*CCN(*)CC(=O)c1ccc(OCC)cc1,,,0.8512999999999997,1.8775,1.1926999999999996,2.609800000000001,-0.4655999999999998,0.9514999999999998
Cc1c(c([nH+]c(n1C)C(=O)Nc2ccccc2)NC(=O)c3cccnc3)C,,,,,,,,
*OC(=O)NCc1ccc(/C=N/c2ccc(OC(=O)c3cc([Si](*)(C)C)sc3)cc2OCC=C=CCCCCCC)cc1-c1cccc(C)c1,,,6.854220000000008,7.88042000000001,10.155019999999997,10.155019999999997,7.831220000000009,8.857420000000005
CCOC(=O)c1c(cccc1OC)C(=O)N,0.9708000000000001,0.9708000000000001,,,,,,
c1ccc(cc1)C(=O)Nc2c(cccc2OC(=O)c3ccc(c3)[N+](=O)[O-])O,,,,,,,,
*CC(*)C(=O)OCCCCCCNC(=O)OC(C)(C)C,,,3.024700000000002,3.024700000000002,3.660800000000002,3.660800000000002,0.9678999999999998,0.9678999999999998
*/C=C(/*)CNN1CCCCCC,,,,,,,,
*CCCCCCCC/C=C/NC(=O)NC(CCCCCOc1ccc(C(=O)O*)cc1)OC,,,4.525300000000004,4.525300000000004,6.338500000000007,6.338500000000007,4.764000000000005,4.764000000000005
*Sc1ccccc1CC(C)CC(*)(C)C(=O)OCCCCCCOCCCNCCCC,,,4.671000000000004,6.080100000000008,5.8772000000000055,6.903400000000008,4.445200000000003,5.471400000000005
Cc1cn[nH]c2n1nc3c(c2)SCC(=O)Nc4cccc(c4Cl)S(=O)(=O)C,,,,,,,,
c1ccc(cc1)Nc2ccccc2F,3.569300000000001,3.569300000000001,,,,,,
*CCCCCCCCCCCOC(=O)c1cc(C(=O)O*)cc1,,,,,,,,
*/C=C/C=CC(\C)C(*)C,,,2.774700000000001,2.774700000000001,3.4108000000000027,3.4108000000000027,1.6312,1.6312
CCCC(=O)Nc1c(c2c1cccc2F)NC(=O)C3CCCC3,3.1876000000000015,3.1876000000000015,,,,,,
C[C@H]1CN(CC1)C(=O)c2cncc(c2)C,0.45491999999999977,1.8720199999999998,,,,,,
Cc1c(c(nc1SCC(=O)NCc2ccc(cc2)[N+](=O)[O-])C#N)C#N,,,,,,,,
*C(CSSc1ccc(CI)c(*)cc1)n1cccc11,,,,,,,,
*/N=C/c1ccc(Oc2ccc(-c3ccc(C(*)=O)c3)cc2)cc1,,,,,,,,
*CCCCCCOc1cccc(/C=C/c2ccc(/C=C/c3ccc(O*)cc3)cc2)cc1,,,,,,,,
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc5cc(*)cc6-c5cc6ccc5ccc52=O)cc1)OC(=O)CCCCCCCCCCCCCC)c1,,,,,,,,
Cc1c(sc2c(nc1)NC(=O)[C@H]3[C@H](C2=O)C(F)F)C(F)(F)F)O,,,,,,,,
*CCSCCCCCCCOC(=O)CSCCCCCSCSCCS*,,,6.490400000000008,6.490400000000008,7.313700000000009,7.313700000000009,5.739200000000007,5.739200000000007
Cn1c2ccccc2cc1c1NC(=O)c3ccccc3,,,,,,,,
c1c(ccc(c1)Cl)Nn2c(non2)SC(=O)N3CCOCC3,,,,,,,,
c1ccc(cc1)c2cs(oc3c2c4cc3cccnc4)C#N,,,,,,,,
c1cc(ccc1NC(=O)CSc2nnc(n2)N)Cc3ccc(cc3)F,,,,,,,,
COc1ccc(cc1)COc2c(cc(cc2[N+](c3ccccc3)O)C,,,,,,,,
C[C@@]12C3=C([C@@H]1C)c4cc(cccC3=O)C1=O,,,,,,,,
CCC(=O)Nc1cc2c(c1)c(sc2Br)CC(=O)[O-],,,,,,,,
*Nc1ccc(NC(=O)CCCCCCCCC(=O)c2ccc(-c3cc(C(=O)c4ccc(-c5cc(*)cc5)CCCCCC6=C3)cc2)cc1,,,,,,,,
C[C@@H](C(=O)Nc1nnn1c2ccc(cc2)SC)C(=O)NCc3ccccc3,,,,,,,,
*/C=C/C(*)(O)[Si](C)(C)C,,,1.4106999999999998,1.4106999999999998,2.1909,2.1909,0.6164000000000001,0.6164000000000001
c1ccc2c(c1)nc(s2)c3cc(s3)NC(=O)NCc4ccc(c4c3Cl)F,,,,,,,,
*Oc1cc(C(=O)O*)c(S(=O)(=O)CCCCCCCCCCCCC)cc1OCC,,,3.6071000000000017,4.239100000000004,5.9652000000000065,5.9652000000000065,5.651600000000005,5.651600000000005
*/N=C/c1ccc(OCCO*)cc1OC,,,1.06397,1.06397,1.7691,1.7691,1.3717,1.3717
CCOc1ccccc1CNC(=O)c2cccc(c2)N3C(=O)CC(*)=O,,,,,,,,
*CCCCCC(COCCCCCCCC(=O)OCCCc1ccc(CC(=O)O*)cc1)C,,,5.028400000000005,5.028400000000005,6.841600000000009,6.841600000000009,5.2671000000000054,5.2671000000000054
Cc1cc(cc(c1)C)NC(=O)CSC(=O)Nc2ccc(c(c2)[N+](=O)[O-])C#N,3.9871200000000018,3.9871200000000018,,,,,,
*CC(O*)CC(=O)NCCC)SCOCCO,,,,,,,,
*O[Si](*)(C)C#C(=O)OCOc1ccc(-c2cc(C(=O)Oc3ccc([C@](C)(C)c4ccc(C(C)C)cc5)cc4)cc3)cc2)cc1,,,,,,,,
*/C=C(/c1ccc(/N=N/c2ccc(N(C)(C)c3ccc(*)cc3)cc2)cc1)OC,,,,,,,,
*Oc1cccc(/N=C/C(C)=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)cc1*,,,,,,,,
*Oc1ccc(-c2ccc(NC(=O)c3ccc(OC(=O)c4ccc(C(=O)c5ccc(*)s5)cc4)cc3)cc2)cc1,,,6.191200000000005,6.823200000000005,7.434620000000006,7.434620000000006,6.043000000000004,6.675000000000004
*CC(*)C(=O)OCc1ccc(C=CCCCCCCCCC)cc1,,,6.293700000000007,6.293700000000007,6.929800000000008,6.929800000000008,4.236900000000005,4.236900000000005
*CCCCCCCCCCCC[N+](*)(C#N)C,,,2.903080000000001,4.320180000000003,4.854880000000005,4.854880000000005,3.196580000000002,3.196580000000002
*CCCNC(=O)C(CC)C(CCOCCOCC)C(CCC)C(=O)O*,,,1.7644000000000009,1.7644000000000009,3.577600000000002,3.577600000000002,2.003100000000001,2.003100000000001
*CCCC(*)C(=O)OCCCCCCCOc1ccc(N(c2ccc(C#N)c2)cc1,,,,,,,,
Cn1c2c(nnc2nn1)NC(=O)c3ccc(cc3Cl)Br,,,,,,,,
*C(=O)Oc1ccc(/N=C/c2ccc(OCCCCCCCCCCOCCOCCOC)cc2)cc1)C(=O)O*,,,,,,,,
*c1ccc(/N=C/c2ccc(-c3cccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)cc1,,,,,,,,
*CCOCCOCCSCSCSCCOC(=O)NCCCCCCCCCNC(=O)N*,,,4.279300000000003,4.279300000000003,4.930100000000004,4.930100000000004,2.2456,3.271800000000002
*Cc1ccc(OC(=O)c2ccc(C(*)=O)cc2)c([N+](=O)[O-])c1C,,,3.2433400000000026,3.2433400000000026,3.887420000000003,3.887420000000003,0.9782199999999999,0.9782199999999999
*/C=N/c1ccc(/C=C/c2cc(/*)cc2)ccc1,,,,,,,,
c1ccc(cc1)c2nc(no2)c3ccno3,2.3915999999999995,2.3915999999999995,,,,,,
*NC(=O)c1ccc(Oc2ccc(C(*)=O)cc2)cc1,,,2.3903000000000008,2.3903000000000008,3.041100000000002,3.041100000000002,0.9613999999999999,0.9613999999999999
*c1cc(OCCCCCCCCCC)c(C(=O)OCCCCCCOC(*)=O)cc1C,,,6.404720000000006,6.404720000000006,7.103240000000008,7.103240000000008,4.665220000000004,5.297220000000006
Cc1ccc2c(c1)cc(n2)NC(=S)Nc3ccc(cc3)[N+](=O)[O-],,,,,,,,
c1cc(cc(c1)Br)c2nc(s2)c3cc(ccc3)F,,,,,,,,
*COCCOc1cccc(O*)c1,,,0.7854,1.4174,2.1105,2.1105,0.8835999999999999,0.8835999999999999
CCOC(=O)c1ccc(cc1)NC(=O)CSCc2ncccn2,2.5252000000000008,2.5252000000000008,,,,,,
CC[C@H]1C(=O)N(C(=S)N2CCCC2)C(=O)NNCc3ccccc3nc2,,,,,,,,
*CC(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1OCCCCCCCCCCCC,,,7.246100000000006,7.246100000000006,8.026300000000008,8.026300000000008,4.769500000000005,4.769500000000005
c1ccc2c(c1)c(nc(o2)c3ccc(c(c3)F)O)C(=O)N(Cc4cccc4)O,,,,,,,,
*/C=C/C(C)CSCSCCCCCCOCCOCC(=O)CCCCSC(=O)O*,,,4.641900000000004,4.641900000000004,6.455100000000007,6.455100000000007,5.793900000000006,5.793900000000006
*O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)CCc1cccc1,,,,,,,,
*c1ccc(-c2ccc([Si](*)(C#N)CCCCOCCOCCO[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)cc2)cc1,,,5.952180000000007,5.952180000000007,7.112100000000008,7.112100000000008,4.736480000000004,5.368480000000007
Cc1ccc(cc1)OCCC(=O)N/N=C/c2ccc(cc2)OC,3.706920000000003,3.706920000000003,,,,,,
c1ccc(cc1)C[NH+]2CN(CC2)C(=O)C[NH+]3CCOCC3,-3.6307999999999945,0.6205000000000003,,,,,,
*CCCCCCCCC(=O)NCCCCCCCNC(*)COC,,,3.0135000000000014,4.0397000000000025,3.7921000000000022,4.818300000000004,1.3042999999999991,2.3304999999999993
COc1ccccc1CNC(=O)c2ccccc2Cl,3.2786000000000017,3.2786000000000017,,,,,,
c1cc(ccc1C(=O)NC(=O)c2ccco2)c3cccs3,3.5783000000000014,3.5783000000000014,,,,,,
Cc1cc2cc(ccn2c1)NC(=O)/C=C(/C\,,,,,,,,
*CCCCCC(=O)NCCCCCc1ccc(CCNC(=O)CCCCCCCC(*)=O)cc1,,,5.684200000000006,5.684200000000006,6.4644000000000075,6.4644000000000075,3.207600000000001,3.207600000000001
Cc1ccc(o1)/C=N\2/C(=O)OC(=C/c3ccccc3Cl)/SC(=O)NC,,,,,,,,
Cc1ccc(cc1)C(=O)CSc2nc3n(sc2n1SCCC3=O)C,,,,,,,,
*CCOCCOCCOCCOC(=O)OC1C,,,,,,,,
*N=[PH](*)(CCC)Oc1ccc(COC(=O)Oc2ccc(/N=N/c3ccc(OCCCCCCCCCCCCCCCCCCCCCCCCC)cc3)cc2)cc1,,,,,,,,
*CCSCC(*)COC,,,1.7759999999999998,1.7759999999999998,2.4121000000000006,2.4121000000000006,-0.2807999999999999,-0.2807999999999999
*c1ccc(C(C)c2ccc(/C=N/c3ccc(OCCOc4cccc(Oc5ccc(C(=O)c6cccc(*)cc5)cc4)cc3)cc2)cc1,,,,,,,,
C[C@H](C(=O)Nc1ccc(cc1)C(=O)N[C@@H](C)Cl)C(=S)NC,1.0963999999999996,2.1225999999999994,,,,,,
*CCP(*)(C)CC,,,1.6024999999999998,1.6024999999999998,2.4258000000000006,2.4258000000000006,0.2855999999999999,0.2855999999999999
*Oc1cccc(C[Si](C)(C)c2ccc(OC(=O)c3ccc(-c4cc(C(*)=O)cc4)cc3)cc2)c1,,,,,,,,
Cc1cc(c2c(c1)C(=O)N(C2=O)C)CC(=O)Nc3cc4ccccc4n3,,,,,,,,
Cn1c(n2c(n1)c3c(nnc3s2)[C@H](N)C)c4cc(cc4)Br,,,,,,,,
C(O)CCC(=O)OC1=C(c2ccccc2N1C(=O)C)C,2.28772,2.28772,,,,,,
C[C@H](C(=O)N/N=C/c1ccccc1)NC(=O)c2ccccc2,2.739300000000001,2.739300000000001,,,,,,
*CC(*)OC(C)C(=O)Cc1ccc(OCCCCCCCCCCCCCCC)cc1,,,7.693200000000009,7.693200000000009,8.471800000000007,8.471800000000007,5.984000000000008,5.984000000000008
CC(C)c1ccc(cc1)NC(=O)CSc2nnnn2CCC(=O)Nc3ccccc3OC,3.564700000000002,3.564700000000002,,,,,,
*c1ccc(/C=C/C(=O)c2ccc(*)cc2)c(C(C)CC)c1,,,5.096200000000005,5.096200000000005,5.713040000000006,5.713040000000006,3.243400000000002,4.507400000000004
*Oc1ccc(Oc2ccc(Oc3cccc(Oc4ccc(Oc5cccc(OC(=O)CCCCC(*)=O)cc5)cc4)cc3)cc2)cc1,,,,,,,,
*CC(*)(C)C(=O)OCCCCCOC(=O)CCc1ccc(C(C)(C)c2ccc([N+](=O)[O-])cc2)cc1,,,5.766000000000006,5.766000000000006,6.546200000000008,6.546200000000008,3.8533000000000026,3.8533000000000026
Cc1nc2c(cc1OC)CCN2C(=O)CSC2=O,,,,,,,,
C[C@@H]1CCC[C@H](-1)N2[C@H](c3c2cccc3)NC(=O)CC(=C1)CC,,,,,,,,
*CCCOC(=O)c1ccc(C(=O)O*)cc1,,,0.6169,0.6169,2.4301000000000004,2.4301000000000004,0.8555999999999999,0.8555999999999999
*CC(*)(C)C#COCCOc1ccc(-c2ccc(SCCCCCCCCC/c3ccc(/N=N/c4cc(OCCOCCOCOCCOCCOCCOCCOCCOCCOCC)cc4)cc3C(C)cc2)cc1,,,,,,,,
*CC(*)C(=O)OCCC=C/COc1ccc(-c2ccc(OCCOC(=O)c3ccc(/C=C/c4cc(OCCOCCOCOCCOC)cc4)cc3)cc2)cc1,,,,,,,,
*CCCCCCCCCCOc1ccccc1OC(=O)c1ccccc1C(=O)NCCOC(*)=O,,,5.3281000000000045,5.3281000000000045,6.108300000000007,6.108300000000007,3.487400000000003,3.487400000000003
COc1cc(=O)[C@H](C(=O)Nc2c(cc(cc2Cl)Br)S(=O)(=O)N3C(=O)COC3=O)C,,,,,,,,
Cc1cc[nH]c1/C=N/NC(=O)CC2CCCC2,3.137620000000002,3.137620000000002,,,,,,
Cn1c(c(no1)CSCC(=O)Nc2ccc(cc2)C(=O)OC)Br,,,,,,,,
*/C=C/C*,,,1.1923,1.1923,1.9725,1.9725,0.0504,0.0504
*O[Si](*)(C)CCCC([2H])(F)F,,,1.3776,1.3776,2.8832000000000013,2.8832000000000013,1.5856,1.5856
*Oc1ccc(/C=N/c2ccc(Sc3ccc(/C=C(/C)c4cccc(*)c4)cc3)cc2)cc1,,,7.222500000000006,7.854500000000007,8.465920000000006,8.465920000000006,7.074300000000007,7.706300000000008
Cc1ccc(cc1)CNC(=O)Cn2c(nnc(n2)c3ccsc3)C(C)C,,,,,,,,
CC(C)(C)c1ccc(c(c1)F)C(=O)Nc2ncccc2,3.770500000000002,3.770500000000002,,,,,,
*CC(*)(C)C(=O)c1ccc(OCCCCCCCCCCCCCCCCCC)cc1,,,9.165600000000001,9.165600000000001,9.945799999999997,9.945799999999997,7.25290000000001,7.25290000000001
c1ccc(cc1)COc2c(ncn2[C@H](c3cc(c(cc3)O)Br)C#N)F,3.5502800000000017,4.182280000000002,,,,,,
COc1ccc(cc1)/C=C/C(=O)NCC=C2C(=O)OC3=CCCn4c2cc(cc4)[N+](=O)[O-],,,,,,,,
*OS(*)COc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(OC(=O)c4cc([N+](C)(F)C(F)(F)C5=O)cc4)cc3)cc2)cc1,,,,,,,,
*CCCCCCCCOC(=O)NCCCCCCCN(CCO*)CCC(=O)OCCCCC,,,4.024300000000003,5.441400000000006,5.068500000000005,6.485600000000008,3.4940000000000015,4.911100000000005
Cc1ccccc1/C=N/NC(=S)Nc2cccc(c2)Cl,3.9689200000000024,3.9689200000000024,,,,,,
CSc1nnnc(n1)SCC(=O)N2CC[NH+](CC2)c3cccc(c3)[N+](=O)[O-],-0.07949999999999902,1.3376,,,,,,
*CC1=C(CCC*)CCCC1C1CCCCC1,,,5.483400000000005,5.483400000000005,6.263600000000006,6.263600000000006,3.428200000000002,3.428200000000002
c1ccc(cc1)[C@H](S(=O)(=O)Nc2nccs2)C(=O)c3cccs3,3.570500000000002,4.163800000000002,,,,,,
CCn1c(nnn1)NC(=O)Cc2c3ccccc3sc2,2.0888999999999993,2.0888999999999993,,,,,,
*OS(=O)(Oc1ccc(C(C)c2cccc(Oc3ccc(C(=O)c4ccc(OC(=O)OCCNC(*)=O)cc4)cc3)cc2)cc1)C(C)CCOC#CCC,,,,,,,,
COc1cccc(c1OCC)NC(=O)[C@H]2CCCN2C(=O)COC[NH+]3CCOCCC3,-1.1143999999999945,1.7198,,,,,,
*O[Si](*)(C)CCO[Si](C)(C)C,,,1.1838,1.1838,2.689400000000001,2.689400000000001,1.3918,1.3918
*O[Si](*)(C)CCC(=O)Nc1ccc(C(C)(C)C)cc1,,,2.6586000000000007,2.6586000000000007,4.164200000000003,4.164200000000003,2.866600000000001,2.866600000000001
CCOc1cc(cc1O)/C=N/c2c(nc(s2)C(=O)NC[C@@H]3CCCO3)CC,,,,,,,,
*Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccccc3C(*)=O)c2)cc1,,,,,,,,
C[C@]1(C*)(NC(=O)N(CCCCC(=O)[O-])c2ccc(c2)S(=O)(=O)N(C)CC)C,,,,,,,,
*CCCCCCOc1cccc(/C=N/C(=O)c2ccc(C(*)(C)C)cc2)c1,,,6.028400000000007,6.028400000000007,6.592600000000007,6.592600000000007,4.104800000000004,4.104800000000004
*CCOCCOCCOC(=O)c1ccc(OCCCCCCCCCOc2cc(O*)cc2)cc1[N+](=O)[O-],,,,,,,,
*C(=O)c1ccc(P(=O)(OC)CC(=O)OCCCC(C)(C)C)c2ccc(C(=O)O*)c(C)c2C(C)(C)C)cc1,,,,,,,,
*CCCCCNC(=O)/C=C/COC(=O)CCCC(C)CC(=O)O*,,,1.3386,1.3386,3.1518000000000015,3.1518000000000015,1.5772999999999997,1.5772999999999997
