PSMILES,SA_score,diversity,num_hbond_donors_sum_fullmolecularfeaturizer,num_hbond_acceptors_sum_fullmolecularfeaturizer,num_rotatable_bonds_sum_fullmolecularfeaturizer,num_rings_sum_fullmolecularfeaturizer,num_non_aromatic_rings_sum_fullmolecularfeaturizer,num_aromatic_rings_sum_fullmolecularfeaturizer,num_atoms_sum_fullmolecularfeaturizer,topological_surface_area_sum_fullmolecularfeaturizer,fraction_bicyclic_rings_sum_fullmolecularfeaturizer,num_aliphatic_heterocycles_sum_fullmolecularfeaturizer,slogp_vsa1_sum_fullmolecularfeaturizer,balaban_j_index_sum_fullmolecularfeaturizer,molecular_weight_sum_fullmolecularfeaturizer,sp3_carbon_count_sum_fullmolecularfeaturizer,sp2_carbon_count_sum_fullmolecularfeaturizer,max_estate_index_sum_fullmolecularfeaturizer,smr_vsa5_sum_fullmolecularfeaturizer,fp_density_morgan1_sum_fullmolecularfeaturizer,total_halogens_sum_fullmolecularfeaturizer,fluorine_count_sum_fullmolecularfeaturizer,chlorine_count_sum_fullmolecularfeaturizer,bromine_count_sum_fullmolecularfeaturizer,iodine_count_sum_fullmolecularfeaturizer,single_bonds_sum_fullmolecularfeaturizer,double_bonds_sum_fullmolecularfeaturizer,triple_bonds_sum_fullmolecularfeaturizer,bridging_rings_count_sum_fullmolecularfeaturizer,max_ring_size_sum_fullmolecularfeaturizer,heteroatom_count_sum_fullmolecularfeaturizer,heteroatom_density_sum_fullmolecularfeaturizer,num_hbond_donors_sum_fullpolymerfeaturizer,num_hbond_acceptors_sum_fullpolymerfeaturizer,num_rotatable_bonds_sum_fullpolymerfeaturizer,num_rings_sum_fullpolymerfeaturizer,num_non_aromatic_rings_sum_fullpolymerfeaturizer,num_aromatic_rings_sum_fullpolymerfeaturizer,num_atoms_sum_fullpolymerfeaturizer,topological_surface_area_sum_fullpolymerfeaturizer,fraction_bicyclic_rings_sum_fullpolymerfeaturizer,num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,slogp_vsa1_sum_fullpolymerfeaturizer,balaban_j_index_sum_fullpolymerfeaturizer,molecular_weight_sum_fullpolymerfeaturizer,sp3_carbon_count_sum_fullpolymerfeaturizer,sp2_carbon_count_sum_fullpolymerfeaturizer,max_estate_index_sum_fullpolymerfeaturizer,smr_vsa5_sum_fullpolymerfeaturizer,fp_density_morgan1_sum_fullpolymerfeaturizer,total_halogens_sum_fullpolymerfeaturizer,fluorine_count_sum_fullpolymerfeaturizer,chlorine_count_sum_fullpolymerfeaturizer,bromine_count_sum_fullpolymerfeaturizer,iodine_count_sum_fullpolymerfeaturizer,single_bonds_sum_fullpolymerfeaturizer,double_bonds_sum_fullpolymerfeaturizer,triple_bonds_sum_fullpolymerfeaturizer,bridging_rings_count_sum_fullpolymerfeaturizer,max_ring_size_sum_fullpolymerfeaturizer,heteroatom_count_sum_fullpolymerfeaturizer,heteroatom_density_sum_fullpolymerfeaturizer
*Oc1ccc([Si](*)(C)C)cc1Br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,1.0,13.0,9.23,0.0,0.0,10.293253040528164,3.1017951722128196,227.960603538,4.0,7.0,5.451589033761652,13.094022707362173,1.6363636363636365,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,6.0,5.0,0.38461538461538464
c1cc(c(c(c1)Cl)NC2=[NH+]CCN2)Cl,3.727222124153675,0.9110494747952689,3.0,2.0,1.0,2.0,1.0,1.0,14.0,38.03,0.0,1.0,15.62598194064833,2.2296355832661514,230.02462910008998,4.0,10.0,5.99211608717561,0.0,1.2857142857142858,2.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,5.0,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C(=O)OCCOCSOC(=O)SCCCCCC(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,12.0,0.0,0.0,0.0,22.0,88.13000000000001,0.0,0.0,0.0,3.2589739365512496,324.0337448519999,11.0,9.0,11.34588814387606,25.683286491704038,1.15,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,11.0,0.5
Cc1c(cccc1Cl)Nc2c(cccn2)C(=O)[O-],2.432623425991915,0.8705322313850493,1.0,4.0,3.0,2.0,0.0,2.0,18.0,65.05,0.0,1.0,10.423315998847038,2.4024843007490344,261.04362881991,2.0,16.0,10.946657673357409,6.923737199690624,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,5.0,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)Oc1c(Br)cc(F)cc1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,3.0,1.0,0.0,1.0,14.0,9.23,0.0,0.0,4.736862953800049,2.9636610301416804,233.94918332,5.0,7.0,13.26114417989418,13.530619164203543,1.6666666666666667,3.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,6.0,6.0,0.42857142857142855
Cc1cc(c(n1c2ccc(cc2)Cl)C)CC(=O)[O-],2.5293042799950545,0.8703424797613318,0.0,3.0,3.0,2.0,0.0,2.0,18.0,45.06,0.0,1.0,5.106527394840706,2.477037746544447,262.06402991591,4.0,14.0,10.684836629019529,20.268296022307258,1.2777777777777777,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,4.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Nc1ccc(NC(=O)c2ccc(NC(=O)COC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,8.0,3.0,0.0,3.0,33.0,113.6,0.0,0.0,16.367244685174846,1.4886174767897262,415.11682064400003,1.0,30.0,12.39809105980078,0.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,6.0,10.0,0.30303030303030304
c1c2c(cc(c1Cl)S(=O)(=O)N)C(=O)N(C2)C3CCCCC3,2.4235892437743445,0.9168436729749436,1.0,3.0,2.0,3.0,2.0,1.0,21.0,80.46999999999998,0.3333333333333333,1.0,5.138973737607942,1.9628815985508719,328.064841084,10.0,11.0,12.533676303854875,49.58618882520837,1.1904761904761905,1.0,0.0,1.0,0.0,0.0,14.0,3.0,0.0,1.0,6.0,7.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1ccc(N(CC)c2ccc(*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,4.0,2.0,0.0,2.0,18.0,12.47,0.0,0.0,16.072804194152795,2.2902081645517356,211.099714036,2.0,14.0,5.4437419865788375,6.923737199690624,1.0625,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,4.0,0.2222222222222222
c1ccc2c(c1)C(=C(C2=O)c3ccc(cc3)Cl)[O-],2.3213348830054894,0.8847246196811372,0.0,2.0,1.0,3.0,1.0,2.0,18.0,40.129999999999995,0.3333333333333333,0.0,5.106527394840706,2.1782602899188093,255.02183075591,1.0,17.0,12.201667611489041,0.0,0.8888888888888888,1.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,6.0,3.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1ccc([Si](c2ccccc2)c2ccc(*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,3.0,0.0,3.0,22.0,9.23,0.0,0.0,26.73307140036469,2.074677416191516,273.073566566,1.0,19.0,5.545650554018159,0.0,0.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,4.0,0.18181818181818182
CCc1nc2ccccc2c(=O)n1c3c(cccc3Cl)Cl,2.027537492661633,0.8685461043990026,0.0,3.0,2.0,3.0,0.0,3.0,21.0,34.89,0.3333333333333333,1.0,5.559266895052007,2.4722838903946722,318.032668364,4.0,17.0,12.818738347190727,13.344558822616634,1.0476190476190477,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,6.0,5.0,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(CC)CCCCOc1ccc(OC(=O)CCCCC(=O)OCc2ccc(O*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,17.0,2.0,0.0,2.0,35.0,71.06,0.0,0.0,14.580253302440804,1.5456157915720203,454.2355388079999,13.0,20.0,12.082532066752638,71.82092934730227,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,6.0,8.0,0.22857142857142856
CC(C)(Cc1ccccc1Cl)[NH3+],2.722958869100145,0.8787633829080973,1.0,0.0,2.0,1.0,0.0,1.0,12.0,27.64,0.0,0.0,5.733667477162185,2.8289950403641035,184.08875358008999,6.0,6.0,6.002515432098765,25.8072212746906,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCP(CCCCCC)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,14.0,0.0,0.0,0.0,18.0,9.23,0.0,0.0,0.0,3.2719018454704063,244.195602178,16.0,0.0,5.898709705147747,78.05569062864136,0.875,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,0.2222222222222222
CCc1cc2c(s1)N(C(=O)CN=C2c3ccccc3Cl)C,2.673265784708571,0.8734196872213305,0.0,3.0,2.0,3.0,1.0,2.0,21.0,32.67,0.3333333333333333,2.0,4.899909730850478,2.2151254690004523,318.05936178,5.0,16.0,12.12872338750315,13.344558822616634,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0,7.0,5.0,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,13.0,2.0,0.0,2.0,35.0,131.03,0.0,0.0,10.633577208012662,1.758154959710752,454.1740011719999,8.0,25.0,12.334358853886304,32.60702369139466,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,6.0,11.0,0.3142857142857143
c1cc2c(ccc(c2nc1)O)Cl,1.8809121496431302,0.8904848871343162,1.0,2.0,0.0,2.0,0.0,2.0,12.0,33.120000000000005,0.5,1.0,0.0,2.946471324842402,179.013791492,1.0,11.0,9.374506172839506,0.0,1.25,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C/C=C/C(*)(C)C#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,0.0,0.0,0.0,9.0,23.79,0.0,0.0,0.0,3.89568804906419,93.057849224,3.0,2.0,8.602318594104307,19.76538044554264,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,3.0,0.3333333333333333
C[NH+]1[C@H]2CC[C@@H]1[C@@H]([C@@H](C2)OC(=O)c3ccccc3)C(=O)OC,5.156341366734262,0.8665406813181393,1.0,4.0,3.0,3.0,2.0,1.0,22.0,57.040000000000006,0.3333333333333333,2.0,4.899909730850478,1.7896528798720674,304.15433460408997,10.0,12.0,12.303511904761905,37.450112914822256,1.1818181818181819,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,6.0,5.0,0.22727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Cc1ccc(CC(=O)O*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,3.0,1.0,0.0,1.0,13.0,26.3,0.0,0.0,0.0,2.637987639902156,148.052429496,2.0,9.0,10.988299555933484,13.344558822616634,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,4.0,0.3076923076923077
c1ccc(c(c1)C(=O)OCC(=O)N)Nc2cccc(c2)C(F)(F)F,1.9733404962977126,0.8841227717962974,2.0,4.0,5.0,2.0,0.0,2.0,24.0,81.42,0.0,0.0,11.050456081168516,2.2462079806918274,338.08782693600006,5.0,19.0,12.74456525261727,6.176298517443475,1.0833333333333333,3.0,3.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,6.0,8.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*O[Si](C)(C)O[Si](C)(C)CCCOc1ccc(/C=N/c2ccc(Oc3ccc(/N=C/CCC/C(=C\c4ccc(OC)cc4)cc3)cc2)cc1)C(=*)NCCCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,18.0,4.0,3.0,1.0,59.0,82.9,0.5,3.0,10.05365155780638,1.666296672799213,804.422800144,23.0,34.0,6.675870459642192,96.94327299766556,0.8596491228070176,0.0,0.0,0.0,0.0,0.0,43.0,13.0,0.0,2.0,12.0,12.0,0.2033898305084746
C[N+]1=Cc2c(cc3c(c2OC)OCO3)CC1,3.235575900097496,0.9241833445022524,0.0,3.0,1.0,3.0,2.0,1.0,16.0,30.7,0.6666666666666666,2.0,14.210588861400147,2.244809643758937,220.09681972809,5.0,11.0,5.44087962962963,6.4208216229260096,1.375,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,6.0,4.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Nc1ccc(/N=C/c2ccc(*)cc2)cc1OCCCCCCCCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,15.0,2.0,0.0,2.0,30.0,33.620000000000005,0.0,0.0,16.536897499423844,1.713208566301637,378.26711370799995,12.0,16.0,6.120354213572037,71.13195342895074,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,6.0,5.0,0.16666666666666666
CN1[C@H](CCC1=O)c2cccnc2,2.7416201598055245,0.8854623128913477,0.0,2.0,1.0,2.0,1.0,1.0,13.0,33.2,0.0,2.0,0.0,2.236360159695857,176.094963004,4.0,9.0,11.263326247165534,18.88348407499998,1.6153846153846154,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,3.0,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*c1cc(OCCCCCC)c(*)cc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,6.0,1.0,0.0,1.0,16.0,29.46,0.0,0.0,16.869597090723268,2.4450969911946325,192.115029752,6.0,8.0,9.613043021042209,32.60702369139466,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,4.0,0.25
c1cc2c(cc1O)oc3c2c(=O)oc4c3ccc(c4)O,2.435561139520992,0.898510760651192,2.0,5.0,0.0,4.0,0.0,4.0,20.0,83.81,0.75,2.0,5.625586319077987,2.3224066117453703,268.037173356,0.0,20.0,12.093213813303098,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,6.0,5.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*/C=C/c1ccc(/C=C/c2ccc(N=*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,2.0,0.0,2.0,19.0,12.36,0.0,0.0,0.0,2.1010374710810473,218.096974384,0.0,17.0,4.381684490876966,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,6.0,3.0,0.15789473684210525
CCc1c(c(=O)ccn1CC)O,2.6659905998693763,0.8806890542704211,1.0,3.0,2.0,1.0,0.0,1.0,12.0,42.230000000000004,0.0,1.0,5.428790391900541,3.3530210991344753,167.094628656,4.0,8.0,11.003522297808011,26.813052428219834,1.5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,3.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(CC(CO)C(O)O*)CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,7.0,0.0,0.0,0.0,13.0,49.69,0.0,0.0,0.0,3.941333728624405,160.109944372,11.0,0.0,9.458303099017385,32.97914437456848,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,0.38461538461538464
Cc1cccc(c1OC(=O)C)C(=O)[O-],2.5893466979582502,0.8597494136370709,0.0,4.0,2.0,1.0,0.0,1.0,14.0,66.43,0.0,0.0,9.843390348640755,3.2175670652266337,193.05063234791,2.0,12.0,10.704633408919122,13.847474399381248,1.3571428571428572,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,4.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCN(C)C(=O)c1ccc(C(=O)N*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,0.0,1.0,17.0,49.410000000000004,0.0,0.0,5.733667477162185,2.8015049879341363,204.089877624,3.0,12.0,11.950776407785337,6.923737199690624,1.4,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,6.0,6.0,0.35294117647058826
C=C(c1ccccc1OCc2cccc(c2)Cl)n3ccnc3,2.241140905263679,0.8863342590806064,0.0,3.0,5.0,3.0,0.0,3.0,22.0,27.05,0.0,1.0,4.736862953800049,1.8101417051030722,310.08729078000005,2.0,20.0,5.995920423138135,6.606881964512918,1.1818181818181819,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,4.0,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCOCCOCCOCCOCCOC(=O)CCc1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,20.0,3.0,0.0,3.0,42.0,89.52000000000001,0.0,0.0,0.0,1.2612451259942503,548.241018112,16.0,24.0,12.097188268527463,19.765380445542643,0.575,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,6.0,10.0,0.23809523809523808
CC1([C@H]([C@@H](c2cc(ccc2O1)C#N)N3CCCC3=O)O)C,3.334793474447192,0.8983814693464316,1.0,4.0,1.0,3.0,2.0,1.0,21.0,73.56,0.3333333333333333,2.0,4.736862953800049,2.1241188780309965,286.131742436,9.0,10.0,12.103381440539177,44.43597567311322,1.4761904761904763,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,6.0,5.0,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCNC(=O)c1ccc(C(=O)NNC(=O)CCCCCCC(=O)Nc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,18.0,4.0,1.0,3.0,50.0,153.78,0.25,1.0,32.45143680154552,1.0528832518893985,651.305684032,13.0,35.0,12.859576047337807,77.55277505187675,0.625,0.0,0.0,0.0,0.0,0.0,29.0,6.0,0.0,1.0,6.0,13.0,0.26
C[C@@H]1[C@H]2Cc3ccc(cc3[C@@]1(CC[NH+]2CC4CC4)C)O,5.596100395842161,0.8927393771419149,2.0,1.0,2.0,4.0,3.0,1.0,20.0,24.67,0.5,1.0,4.899909730850478,1.7144299666620564,272.20089087209,13.0,7.0,9.86014783346764,50.98759218963002,1.35,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,6.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1ccc(Oc2ccc(C(C)(C)c3ccc(OC(=O)OCCCCN(CCOC(*)=O)c4ccc(OCC)cc4)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,17.0,4.0,0.0,4.0,48.0,92.76,0.0,0.0,24.217025987091333,1.2239816819851428,625.267567208,11.0,35.0,12.39498020079184,39.02784531432067,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,6.0,11.0,0.22916666666666666
C[NH+]1CCC(=C(c2ccc(cc2)Cl)c3ccccn3)CC1,3.3685480340513383,0.8714771827447588,1.0,1.0,2.0,3.0,1.0,2.0,21.0,17.330000000000002,0.0,2.0,4.899909730850478,2.0709264434943537,299.13095274009,7.0,14.0,6.032244447382735,12.841643245852019,1.0476190476190477,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,3.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCOC(=O)c1cccc(C(=O)N*)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,8.0,1.0,0.0,1.0,20.0,55.400000000000006,0.0,0.0,5.733667477162185,2.412527553159019,247.120843404,6.0,12.0,11.868383330183924,32.60702369139466,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,6.0,6.0,0.3
CC1([NH+]=C(N=C(N1c2ccc(cc2)Cl)N)N)C,3.3990154112719946,0.9110067098205222,3.0,4.0,1.0,2.0,1.0,1.0,17.0,81.61,0.0,1.0,21.35964941781052,2.447918029354823,252.10104958008998,4.0,13.0,5.917202380952381,19.510334434751158,1.2352941176470589,1.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,6.0,6.0,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*O[Si](C)(C)OC(C)COC(C(O)COS(=O)(=O)OC)COC(=O)CCCO*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,17.0,0.0,0.0,0.0,29.0,136.04999999999998,0.0,0.0,0.0,4.785889704769986,432.11215924599986,22.0,5.0,11.802583893763096,51.17130231614972,1.2592592592592593,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,15.0,0.5172413793103449
c1ccc2c(c1)CCc3ccccc3C2C(=O)N,2.0412337691871816,0.8668821874633431,1.0,1.0,1.0,3.0,1.0,2.0,18.0,43.09,0.6666666666666666,0.0,5.733667477162185,2.243728794122007,237.1153641,3.0,15.0,11.854822373393802,18.75954929201341,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,7.0,2.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(C)(CCO[Si](*)(C)C)c1ccc(OC)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,7.0,1.0,0.0,1.0,19.0,18.46,0.0,0.0,4.736862953800049,2.7220757577794794,250.13890647399998,10.0,7.0,6.146328656462584,38.77730919906621,1.3529411764705883,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,5.0,0.2631578947368421
C1CC1Nc2nc(nc(n2)N)N,2.3491457572120336,0.9493199594159069,3.0,6.0,2.0,2.0,1.0,1.0,12.0,102.74,0.0,1.0,16.784123558330702,2.1770477836157403,166.09669431999998,3.0,9.0,5.373337112622827,18.88348407499998,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)C#Cc1ccccc1-c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,2.3997887672510827,204.093900384,2.0,12.0,3.4823410336356764,13.344558822616634,1.0625,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,2.0,0.1111111111111111
CC[NH+](CC)CCNc1cc[nH+]c2c1cc3ccccc3c2,4.186304847571373,0.8982179180645954,2.0,1.0,6.0,3.0,0.0,3.0,22.0,30.61,0.6666666666666666,1.0,15.200676855804016,1.8739307335996624,295.20375064018003,7.0,15.0,3.610628070672713,13.847474399381248,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,3.0,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Nc1ccc(C(C)(C)c2ccc(*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,2.0,0.0,2.0,18.0,12.03,0.0,0.0,11.800034545623795,2.365543085656261,209.12044948,3.0,13.0,3.4111156725469494,19.26246486877803,0.9375,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,3.0,0.16666666666666666
c1c(cc(c(c1C=O)O)Br)Br,2.4134491426632767,0.9184787339983512,1.0,2.0,1.0,1.0,0.0,1.0,11.0,37.3,0.0,0.0,0.0,3.3533871356991645,277.857803568,2.0,9.0,10.330092592592592,0.0,1.3636363636363635,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,6.0,4.0,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCCCNC(=O)C(=O)N*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,10.0,0.0,0.0,0.0,18.0,58.2,0.0,0.0,11.050456081168516,3.1628091926467055,226.168127944,10.0,6.0,11.131592949725963,58.29031018309871,0.875,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,6.0,0.3333333333333333
Cc1cc2nc(nc(n2n1)N)N,2.6891737292400055,0.9263815303394857,2.0,6.0,0.0,2.0,0.0,2.0,12.0,95.11999999999999,0.5,2.0,11.46733495432437,2.8789469964992307,164.08104425599998,1.0,11.0,5.539722222222222,6.923737199690624,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCOC(=O)CCCSCC(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,8.0,0.0,0.0,0.0,15.0,52.60000000000001,0.0,0.0,0.0,3.2307983431853735,204.045629864,7.0,6.0,11.069806626354247,19.765380445542643,1.4615384615384615,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,7.0,0.4666666666666667
Cc1ccccc1N2CC[NH+](CC2)CCc3nnc4n3CCCC4,3.4529860000896937,0.899891627953359,1.0,4.0,4.0,4.0,2.0,2.0,24.0,38.39,0.25,3.0,9.799819461700956,1.3077078293593982,326.23392231609,12.0,12.0,4.445557487279169,39.15178009730724,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,6.0,5.0,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCCOc1ccc(CCc2ccc(C(*)=O)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,14.0,2.0,0.0,2.0,28.0,26.3,0.0,0.0,4.736862953800049,1.599858388220197,350.2245802,11.0,15.0,11.444317882617234,64.71113180602472,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,4.0,0.14285714285714285
